"","D.Item.AOM","D.Item.Root.Comp.Proc_Major_low","D.Item","B.Code","A.Level.Name","Time","D.Type","D.Item.Group","D.Source","D.Process.Mech","D.Process.Chem","D.Process.Bio","D.Process.Therm","D.Process.Dehy","D.Process.Other","D.Amount","D.Unit.Amount","D.Unit.Time","D.Unit.Animals","DC.Is.Dry","D.Ad.lib","D.Day.Start","D.Day.End","D.Notes","row_index","D.ItemxProcess","D.ItemxProcess_original","is_entire_diet","is_group","D.Item.Proc_Major","D.Item.Proc_All","D.Item.Root.Comp.Proc_Major","D.Item.Root.Other.Comp.Proc_All","D.Item.Root.Comp","D.Item.Comp","AOM.Terms","AOM.Scientific.Name","D.Item.Is.Tree"
"7789","AOM_000585","wheat bran","Wheat Bran","JO1053","T5 TF WB NSC100","2018","Crop Byproduct","Base","Purchased",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Unspecified amount",3,"Wheat Bran","Wheat Bran",FALSE,FALSE,"","","Wheat Bran","Wheat Bran","Wheat Bran","Bran","Crop Byproduct/Cereal ByProducts/Wheat/Wheat Bran","Triticum aestivum",FALSE
"7790","AOM_006191","rice straw dried","Rice Straw","JO1054","T1 CFM60 BH15 DRS25","All Times","Crop Byproduct",NA,NA,NA,NA,NA,NA,"Dried",NA,25,"%","day","individual",NA,NA,NA,NA,NA,4,"Rice Straw||Drying","Rice Straw||Drying",FALSE,FALSE,"Dried","Dried","Rice Straw Dried","Rice Straw Dried","Rice Straw","Straw","Crop Byproduct/Cereal ByProducts/Rice/Rice Straw/Rice Straw Dried","Oryza sativa",FALSE
"7791","AOM_006413","rice straw ensiled","Rice Straw","JO1054","T2 CFM60 BH15 CSL25","All Times","Crop Byproduct",NA,NA,NA,NA,"Ensiled",NA,NA,"CSL",25,"%","day","individual",NA,NA,NA,NA,"Corn steep liqur treated",5,"Rice Straw||Ensilation||CSL","Rice Straw||Ensilation||CSL",FALSE,FALSE,"Ensiled","CSL Ensiled","Rice Straw Ensiled","Rice Straw CSL Ensiled","Rice Straw","Straw","Crop Byproduct/Cereal ByProducts/Rice/Rice Straw/Rice Straw Ensiled","Oryza sativa",FALSE
"7792","AOM_006413","rice straw ensiled","Rice Straw","JO1054","T3 CFM60 BH15 UR25","All Times","Crop Byproduct",NA,NA,NA,NA,"Ensiled",NA,NA,"Urea",25,"%","day","individual",NA,NA,NA,NA,"Urea treated",6,"Rice Straw||Ensilation||Urea","Rice Straw||Ensilation||Urea",FALSE,FALSE,"Ensiled","Urea Ensiled","Rice Straw Ensiled","Rice Straw Urea Ensiled","Rice Straw","Straw","Crop Byproduct/Cereal ByProducts/Rice/Rice Straw/Rice Straw Ensiled","Oryza sativa",FALSE
"7793","AOM_001922","water","Water","JO1054","T3 CFM60 BH15 UR25","All Times","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"unspecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
"7794","AOM_000800","concentrate","Concentrate","JO1054","T3 CFM60 BH15 UR25","All Times","Preformulated Feed","Base",NA,NA,NA,NA,NA,NA,NA,60,"%","day","individual",NA,NA,NA,NA,NA,2,"Concentrate","Concentrate",FALSE,FALSE,"","","Concentrate","Concentrate","Concentrate",NA,"Preformulated Feed/Concentrate",NA,FALSE
"7795","AOM_001241","trifolium alexandrinum straw","Berseem Straw","JO1054","T3 CFM60 BH15 UR25","All Times","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,15,"%","day","individual",NA,NA,NA,NA,NA,3,"Berseem Straw","Berseem Straw",FALSE,FALSE,"","","Trifolium alexandrinum Straw","Trifolium alexandrinum Straw","Trifolium alexandrinum Straw","Straw","Forage Plants/Legume Forages/Trifolium alexandrinum/Trifolium alexandrinum Straw","Trifolium alexandrinum",FALSE
"7796","AOM_001922","water","Water","JO1054","T3 CFM60 BH15 UR25","All Times","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"unspecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
"7797","AOM_000800","concentrate","Concentrate","JO1054","T3 CFM60 BH15 UR25","All Times","Preformulated Feed","Base",NA,NA,NA,NA,NA,NA,NA,60,"%","day","individual",NA,NA,NA,NA,NA,2,"Concentrate","Concentrate",FALSE,FALSE,"","","Concentrate","Concentrate","Concentrate",NA,"Preformulated Feed/Concentrate",NA,FALSE
"7798","AOM_001241","trifolium alexandrinum straw","Berseem Straw","JO1054","T3 CFM60 BH15 UR25","All Times","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,15,"%","day","individual",NA,NA,NA,NA,NA,3,"Berseem Straw","Berseem Straw",FALSE,FALSE,"","","Trifolium alexandrinum Straw","Trifolium alexandrinum Straw","Trifolium alexandrinum Straw","Straw","Forage Plants/Legume Forages/Trifolium alexandrinum/Trifolium alexandrinum Straw","Trifolium alexandrinum",FALSE
"7799","AOM_001922","water","Water","JO1054","T3 CFM60 BH15 UR25","All Times","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"unspecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
"7800","AOM_000800","concentrate","Concentrate","JO1054","T3 CFM60 BH15 UR25","All Times","Preformulated Feed","Base",NA,NA,NA,NA,NA,NA,NA,60,"%","day","individual",NA,NA,NA,NA,NA,2,"Concentrate","Concentrate",FALSE,FALSE,"","","Concentrate","Concentrate","Concentrate",NA,"Preformulated Feed/Concentrate",NA,FALSE
"7801","AOM_001241","trifolium alexandrinum straw","Berseem Straw","JO1054","T3 CFM60 BH15 UR25","All Times","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,15,"%","day","individual",NA,NA,NA,NA,NA,3,"Berseem Straw","Berseem Straw",FALSE,FALSE,"","","Trifolium alexandrinum Straw","Trifolium alexandrinum Straw","Trifolium alexandrinum Straw","Straw","Forage Plants/Legume Forages/Trifolium alexandrinum/Trifolium alexandrinum Straw","Trifolium alexandrinum",FALSE
"7802","AOM_001568","adansonia digitata seed cake","African Baobab Seed Oilcake","JO1055","Feed 1 BSC10","2016","Forage Plants",NA,NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,8,"African Baobab Seed Oilcake","African Baobab Seed Oilcake",FALSE,FALSE,"","","Adansonia digitata Seed Cake","Adansonia digitata Seed Cake","Adansonia digitata Seed Cake","Seed Cake","Forage Plants/Forage Trees/Adansonia digitata/Adansonia digitata Seed Cake","Adansonia digitata",TRUE
"7803","AOM_000571","maize offal","Maize Offal","JO1055","Feed 1 BSC10","2016","Crop Byproduct",NA,NA,NA,NA,NA,NA,NA,NA,41.9,"% Diet","day","individual",NA,NA,NA,NA,NA,9,"Maize Offal","Maize Offal",FALSE,FALSE,"","","Maize Offal","Maize Offal","Maize Offal","Offal","Crop Byproduct/Cereal ByProducts/Maize/Maize Offal","Zea mays",FALSE
"7804","AOM_001749","urea","Urea","JO1055","Feed 1 BSC10","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade Urea",0.5,"% Diet","day","individual",NA,NA,NA,NA,NA,10,"Urea||Feed grade Urea","Urea||Feed grade Urea",FALSE,FALSE,"","Feed grade Urea ","Urea","Urea Feed grade Urea","Urea",NA,"Supplement/Urea",NA,FALSE
"7805","AOM_001872","alkali","Alkali","JO1055","Feed 1 BSC10","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade ammonium",0.6,"% Diet","day","individual",NA,NA,NA,NA,NA,11,"Alkali||Feed grade ammonium","Alkali||Feed grade ammonium",FALSE,FALSE,"","Feed grade ammonium ","Alkali","Alkali Feed grade ammonium","Alkali",NA,"Supplement/Mineral/Alkali",NA,FALSE
"7806","AOM_001568","adansonia digitata seed cake","African Baobab Seed Oilcake","JO1055","Feed 2 BSC15","2016","Forage Plants",NA,NA,NA,NA,NA,NA,NA,NA,15,"% Diet","day","individual",NA,NA,NA,NA,NA,12,"African Baobab Seed Oilcake","African Baobab Seed Oilcake",FALSE,FALSE,"","","Adansonia digitata Seed Cake","Adansonia digitata Seed Cake","Adansonia digitata Seed Cake","Seed Cake","Forage Plants/Forage Trees/Adansonia digitata/Adansonia digitata Seed Cake","Adansonia digitata",TRUE
"7807","AOM_000571","maize offal","Maize Offal","JO1055","Feed 2 BSC15","2016","Crop Byproduct",NA,NA,NA,NA,NA,NA,NA,NA,37.35,"% Diet","day","individual",NA,NA,NA,NA,NA,13,"Maize Offal","Maize Offal",FALSE,FALSE,"","","Maize Offal","Maize Offal","Maize Offal","Offal","Crop Byproduct/Cereal ByProducts/Maize/Maize Offal","Zea mays",FALSE
"7808","AOM_001749","urea","Urea","JO1055","Feed 2 BSC15","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade Urea",0.15,"% Diet","day","individual",NA,NA,NA,NA,NA,14,"Urea||Feed grade Urea","Urea||Feed grade Urea",FALSE,FALSE,"","Feed grade Urea ","Urea","Urea Feed grade Urea","Urea",NA,"Supplement/Urea",NA,FALSE
"7809","AOM_001872","alkali","Alkali","JO1055","Feed 2 BSC15","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade ammonium",0.5,"% Diet","day","individual",NA,NA,NA,NA,NA,15,"Alkali||Feed grade ammonium","Alkali||Feed grade ammonium",FALSE,FALSE,"","Feed grade ammonium ","Alkali","Alkali Feed grade ammonium","Alkali",NA,"Supplement/Mineral/Alkali",NA,FALSE
"7810","AOM_001303","macadamia cake","Macadamia integrifolia Cake","JO1055","Feed 3 MOC10","2016","Crop Byproduct",NA,NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,16,"Macadamia integrifolia Cake","Macadamia integrifolia Cake",FALSE,FALSE,"","","Macadamia Cake","Macadamia Cake","Macadamia Cake","Cake","Crop Byproduct/Oil Plant ByProducts/Macadamia/Macadamia Cake","Macadamia integrifolia",FALSE
"7811","AOM_000571","maize offal","Maize Offal","JO1055","Feed 3 MOC10","2016","Crop Byproduct",NA,NA,NA,NA,NA,NA,NA,NA,41.4,"% Diet","day","individual",NA,NA,NA,NA,NA,17,"Maize Offal","Maize Offal",FALSE,FALSE,"","","Maize Offal","Maize Offal","Maize Offal","Offal","Crop Byproduct/Cereal ByProducts/Maize/Maize Offal","Zea mays",FALSE
"7812","AOM_001749","urea","Urea","JO1055","Feed 3 MOC10","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade Urea",1,"% Diet","day","individual",NA,NA,NA,NA,NA,18,"Urea||Feed grade Urea","Urea||Feed grade Urea",FALSE,FALSE,"","Feed grade Urea ","Urea","Urea Feed grade Urea","Urea",NA,"Supplement/Urea",NA,FALSE
"7813","AOM_001872","alkali","Alkali","JO1055","Feed 3 MOC10","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade ammonium",0.6,"% Diet","day","individual",NA,NA,NA,NA,NA,19,"Alkali||Feed grade ammonium","Alkali||Feed grade ammonium",FALSE,FALSE,"","Feed grade ammonium ","Alkali","Alkali Feed grade ammonium","Alkali",NA,"Supplement/Mineral/Alkali",NA,FALSE
"7814","AOM_001303","macadamia cake","Macadamia integrifolia Cake","JO1055","Feed 4 MOC15","2016","Crop Byproduct",NA,NA,NA,NA,NA,NA,NA,NA,15,"% Diet","day","individual",NA,NA,NA,NA,NA,20,"Macadamia integrifolia Cake","Macadamia integrifolia Cake",FALSE,FALSE,"","","Macadamia Cake","Macadamia Cake","Macadamia Cake","Cake","Crop Byproduct/Oil Plant ByProducts/Macadamia/Macadamia Cake","Macadamia integrifolia",FALSE
"7815","AOM_000571","maize offal","Maize Offal","JO1055","Feed 4 MOC15","2016","Crop Byproduct",NA,NA,NA,NA,NA,NA,NA,NA,36.6,"% Diet","day","individual",NA,NA,NA,NA,NA,21,"Maize Offal","Maize Offal",FALSE,FALSE,"","","Maize Offal","Maize Offal","Maize Offal","Offal","Crop Byproduct/Cereal ByProducts/Maize/Maize Offal","Zea mays",FALSE
"7816","AOM_001749","urea","Urea","JO1055","Feed 4 MOC15","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade Urea",0.9,"% Diet","day","individual",NA,NA,NA,NA,NA,22,"Urea||Feed grade Urea","Urea||Feed grade Urea",FALSE,FALSE,"","Feed grade Urea ","Urea","Urea Feed grade Urea","Urea",NA,"Supplement/Urea",NA,FALSE
"7817","AOM_001872","alkali","Alkali","JO1055","Feed 4 MOC15","2016","Supplement",NA,NA,NA,NA,NA,NA,NA,"Feed grade ammonium",0.5,"% Diet","day","individual",NA,NA,NA,NA,NA,23,"Alkali||Feed grade ammonium","Alkali||Feed grade ammonium",FALSE,FALSE,"","Feed grade ammonium ","Alkali","Alkali Feed grade ammonium","Alkali",NA,"Supplement/Mineral/Alkali",NA,FALSE
"7818","AOM_001922","water","Water","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"unspecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
"7819","AOM_000585","wheat bran","Wheat Bran","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,15,"% Diet","day","individual",NA,NA,NA,NA,NA,2,"Wheat Bran","Wheat Bran",FALSE,FALSE,"","","Wheat Bran","Wheat Bran","Wheat Bran","Bran","Crop Byproduct/Cereal ByProducts/Wheat/Wheat Bran","Triticum aestivum",FALSE
"7820","AOM_006003","unspecified molasses","Molasses","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,3,"Molasses","Molasses",FALSE,FALSE,"","","Unspecified Molasses","Unspecified Molasses","Unspecified Molasses",NA,"Crop Byproduct/Sugar Processing ByProducts/Unspecified Molasses",NA,FALSE
"7821","AOM_000719","alfalfa","Lucerne","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,4,"Lucerne","Lucerne",FALSE,FALSE,"","","Alfalfa","Alfalfa","Alfalfa",NA,"Forage Plants/Legume Forages/Alfalfa","Medicago sativa",FALSE
"7822","AOM_001393","eragrostis curvula","Eragrostis curvula","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,5,"Eragrostis curvula","Eragrostis curvula",FALSE,FALSE,"","","Eragrostis curvula","Eragrostis curvula","Eragrostis curvula",NA,"Forage Plants/Cereal and Grass Forages/Eragrostis curvula","Eragrostis curvula",FALSE
"7823","AOM_000760","lime","Feed Lime","JO1055","Feed 4 MOC15","2016","Supplement","Base",NA,NA,NA,NA,NA,NA,NA,1.5,"% Diet","day","individual",NA,NA,NA,NA,NA,6,"Feed Lime","Feed Lime",FALSE,FALSE,"","","Lime","Lime","Lime",NA,"Supplement/Mineral/Lime",NA,FALSE
"7824","AOM_000772","salt","Salt","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,0.5,"% Diet","day","individual",NA,NA,NA,NA,NA,7,"Salt","Salt",FALSE,FALSE,"","","Salt","Salt","Salt",NA,"Other Ingredients/Mineral/Salt",NA,FALSE
"7825","AOM_001922","water","Water","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"unspecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
"7826","AOM_000585","wheat bran","Wheat Bran","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,15,"% Diet","day","individual",NA,NA,NA,NA,NA,2,"Wheat Bran","Wheat Bran",FALSE,FALSE,"","","Wheat Bran","Wheat Bran","Wheat Bran","Bran","Crop Byproduct/Cereal ByProducts/Wheat/Wheat Bran","Triticum aestivum",FALSE
"7827","AOM_006003","unspecified molasses","Molasses","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,3,"Molasses","Molasses",FALSE,FALSE,"","","Unspecified Molasses","Unspecified Molasses","Unspecified Molasses",NA,"Crop Byproduct/Sugar Processing ByProducts/Unspecified Molasses",NA,FALSE
"7828","AOM_000719","alfalfa","Lucerne","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,4,"Lucerne","Lucerne",FALSE,FALSE,"","","Alfalfa","Alfalfa","Alfalfa",NA,"Forage Plants/Legume Forages/Alfalfa","Medicago sativa",FALSE
"7829","AOM_001393","eragrostis curvula","Eragrostis curvula","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,5,"Eragrostis curvula","Eragrostis curvula",FALSE,FALSE,"","","Eragrostis curvula","Eragrostis curvula","Eragrostis curvula",NA,"Forage Plants/Cereal and Grass Forages/Eragrostis curvula","Eragrostis curvula",FALSE
"7830","AOM_000760","lime","Feed Lime","JO1055","Feed 4 MOC15","2016","Supplement","Base",NA,NA,NA,NA,NA,NA,NA,1.5,"% Diet","day","individual",NA,NA,NA,NA,NA,6,"Feed Lime","Feed Lime",FALSE,FALSE,"","","Lime","Lime","Lime",NA,"Supplement/Mineral/Lime",NA,FALSE
"7831","AOM_000772","salt","Salt","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,0.5,"% Diet","day","individual",NA,NA,NA,NA,NA,7,"Salt","Salt",FALSE,FALSE,"","","Salt","Salt","Salt",NA,"Other Ingredients/Mineral/Salt",NA,FALSE
"7832","AOM_001922","water","Water","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"unspecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
"7833","AOM_000585","wheat bran","Wheat Bran","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,15,"% Diet","day","individual",NA,NA,NA,NA,NA,2,"Wheat Bran","Wheat Bran",FALSE,FALSE,"","","Wheat Bran","Wheat Bran","Wheat Bran","Bran","Crop Byproduct/Cereal ByProducts/Wheat/Wheat Bran","Triticum aestivum",FALSE
"7834","AOM_006003","unspecified molasses","Molasses","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,3,"Molasses","Molasses",FALSE,FALSE,"","","Unspecified Molasses","Unspecified Molasses","Unspecified Molasses",NA,"Crop Byproduct/Sugar Processing ByProducts/Unspecified Molasses",NA,FALSE
"7835","AOM_000719","alfalfa","Lucerne","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,4,"Lucerne","Lucerne",FALSE,FALSE,"","","Alfalfa","Alfalfa","Alfalfa",NA,"Forage Plants/Legume Forages/Alfalfa","Medicago sativa",FALSE
"7836","AOM_001393","eragrostis curvula","Eragrostis curvula","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,5,"Eragrostis curvula","Eragrostis curvula",FALSE,FALSE,"","","Eragrostis curvula","Eragrostis curvula","Eragrostis curvula",NA,"Forage Plants/Cereal and Grass Forages/Eragrostis curvula","Eragrostis curvula",FALSE
"7837","AOM_000760","lime","Feed Lime","JO1055","Feed 4 MOC15","2016","Supplement","Base",NA,NA,NA,NA,NA,NA,NA,1.5,"% Diet","day","individual",NA,NA,NA,NA,NA,6,"Feed Lime","Feed Lime",FALSE,FALSE,"","","Lime","Lime","Lime",NA,"Supplement/Mineral/Lime",NA,FALSE
"7838","AOM_000772","salt","Salt","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,0.5,"% Diet","day","individual",NA,NA,NA,NA,NA,7,"Salt","Salt",FALSE,FALSE,"","","Salt","Salt","Salt",NA,"Other Ingredients/Mineral/Salt",NA,FALSE
"7839","AOM_001922","water","Water","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"unspecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
"7840","AOM_000585","wheat bran","Wheat Bran","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,15,"% Diet","day","individual",NA,NA,NA,NA,NA,2,"Wheat Bran","Wheat Bran",FALSE,FALSE,"","","Wheat Bran","Wheat Bran","Wheat Bran","Bran","Crop Byproduct/Cereal ByProducts/Wheat/Wheat Bran","Triticum aestivum",FALSE
"7841","AOM_006003","unspecified molasses","Molasses","JO1055","Feed 4 MOC15","2016","Crop Byproduct","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,3,"Molasses","Molasses",FALSE,FALSE,"","","Unspecified Molasses","Unspecified Molasses","Unspecified Molasses",NA,"Crop Byproduct/Sugar Processing ByProducts/Unspecified Molasses",NA,FALSE
"7842","AOM_000719","alfalfa","Lucerne","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,4,"Lucerne","Lucerne",FALSE,FALSE,"","","Alfalfa","Alfalfa","Alfalfa",NA,"Forage Plants/Legume Forages/Alfalfa","Medicago sativa",FALSE
"7843","AOM_001393","eragrostis curvula","Eragrostis curvula","JO1055","Feed 4 MOC15","2016","Forage Plants","Base",NA,NA,NA,NA,NA,NA,NA,10,"% Diet","day","individual",NA,NA,NA,NA,NA,5,"Eragrostis curvula","Eragrostis curvula",FALSE,FALSE,"","","Eragrostis curvula","Eragrostis curvula","Eragrostis curvula",NA,"Forage Plants/Cereal and Grass Forages/Eragrostis curvula","Eragrostis curvula",FALSE
"7844","AOM_000760","lime","Feed Lime","JO1055","Feed 4 MOC15","2016","Supplement","Base",NA,NA,NA,NA,NA,NA,NA,1.5,"% Diet","day","individual",NA,NA,NA,NA,NA,6,"Feed Lime","Feed Lime",FALSE,FALSE,"","","Lime","Lime","Lime",NA,"Supplement/Mineral/Lime",NA,FALSE
"7845","AOM_000772","salt","Salt","JO1055","Feed 4 MOC15","2016","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,0.5,"% Diet","day","individual",NA,NA,NA,NA,NA,7,"Salt","Salt",FALSE,FALSE,"","","Salt","Salt","Salt",NA,"Other Ingredients/Mineral/Salt",NA,FALSE
"7846","AOM_006089","trifolium alexandrinum ensiled","Egyptian Berseem Clover","JO1056","G1 CFM50 BS25","99999","Forage Plants",NA,"On-farm","",NA,"Ensiled",NA,NA,"3% Mollases treated",100,"%","day","individual",NA,NA,NA,NA,"pre-flowering stage",9,"Egyptian Berseem Clover||Chopping||Ensilation||3% Mollases treated","Egyptian Berseem Clover||Chopping||Ensilation||3% Mollases treated",FALSE,FALSE,"Ensiled","3% Mollases treated Ensiled","Trifolium alexandrinum Ensiled","Trifolium alexandrinum 3% Mollases treated Ensiled","Trifolium alexandrinum",NA,"Forage Plants/Legume Forages/Trifolium alexandrinum/Trifolium alexandrinum Ensiled","Trifolium alexandrinum",FALSE
"7847","AOM_006089","trifolium alexandrinum ensiled","Egyptian Berseem Clover","JO1056","G2 CFM50 PMS25","99999","Forage Plants",NA,"On-farm","",NA,"Ensiled",NA,NA,NA,50,"%","day","individual",NA,NA,NA,NA,"cv. Mombasa, pre-flowering stage",10,"Egyptian Berseem Clover||Chopping||Ensilation","Egyptian Berseem Clover||Chopping||Ensilation",FALSE,FALSE,"Ensiled","Ensiled","Trifolium alexandrinum Ensiled","Trifolium alexandrinum Ensiled","Trifolium alexandrinum",NA,"Forage Plants/Legume Forages/Trifolium alexandrinum/Trifolium alexandrinum Ensiled","Trifolium alexandrinum",FALSE
"7848","AOM_006276","panicum maximum ensiled","Panicum maximum","JO1056","G2 CFM50 PMS25","99999","Forage Plants",NA,"On-farm","",NA,"Ensiled",NA,NA,NA,50,"%","day","individual",NA,NA,NA,NA,"cv. Mombasa, pre-flowering stage",11,"Panicum maximum||Chopping||Ensilation","Panicum maximum||Chopping||Ensilation",FALSE,FALSE,"Ensiled","Ensiled","Panicum maximum Ensiled","Panicum maximum Ensiled","Panicum maximum",NA,"Forage Plants/Cereal and Grass Forages/Panicum maximum/Panicum maximum Ensiled Wilted","Panicum maximum",FALSE
"7849","AOM_006276","panicum maximum ensiled","Panicum maximum","JO1056","G3 CFM50 PMS50","99999","Forage Plants",NA,"On-farm","",NA,"Ensiled",NA,NA,NA,100,"%","day","individual",NA,NA,NA,NA,"cv. Mombasa, pre-flowering stage",12,"Panicum maximum||Chopping||Ensilation","Panicum maximum||Chopping||Ensilation",FALSE,FALSE,"Ensiled","Ensiled","Panicum maximum Ensiled","Panicum maximum Ensiled","Panicum maximum",NA,"Forage Plants/Cereal and Grass Forages/Panicum maximum/Panicum maximum Ensiled Wilted","Panicum maximum",FALSE
"7850","AOM_001922","water","Water","JO1056","G3 CFM50 PMS50","99999","Other Ingredients","Base",NA,NA,NA,NA,NA,NA,NA,NA,"ad libitum",NA,NA,NA,NA,NA,NA,"uns[ecified",1,"Water","Water",FALSE,FALSE,"","","Water","Water","Water",NA,"Other Ingredients/Water",NA,FALSE
